Codigo,Nombre,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
9048,Ivan Correa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9052,Edgar Cote,590,544,479,404,320,214,324,342,278,339,458,898,801,693,321
9056,Plinio Humberto D'Paola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9060,Luis Carlos Delgado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9064,Jose Domingo Duarte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9068,Miryam Yudy Echeverry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9072,Jose Alfredo Escobar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9076,Rubiel Orlando Espinosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9080,Jose Maria Franco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9084,Francisco Miguel Garces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9088,Juan Manuel Gomez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9092,Jose Manuel Gonzalez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9096,Juan Diego Gonzalez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9100,Santiago Manuel Guerrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9104,Edgar De Jesus Guzman,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9108,Fabio Henao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9112,Marco Tulio Hernandez,36,42,27,21,21,20,17,27,12,9,20,18,40,23,20
9116,Julio Ibarguen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9120,Marceliano Jimioy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9124,Jose Arley Lopez,211,174,132,114,105,65,116,146,122,112,164,125,142,105,50
9128,Nazlly Lugo,7253,7427,6532,5798,4991,4267,5034,5539,3989,4505,7199,11506,11479,10162,4758
9132,Alfonso Mattos,4,1,8,2,2,4,1,3,1,4,6,7,15,19,4
9136,Juan Miguel Mejia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9140,Claribel Mejia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9144,Jorge Augusto Merino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9148,Francisco Mora,1987,1950,1842,1558,1320,1240,1511,1608,1159,1639,2344,3400,3484,3193,1444
9152,Miguel M. Morera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9156,Luis Antonio Motta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9160,Jose Jaime Nicholls,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9164,Gustavo Rafael Orozco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9168,Carlos Oyaga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9172,Menfis Palacios,360,369,321,307,294,271,304,294,310,355,470,682,510,616,219
9176,Raul Pava,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9180,Alfonso Pinto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9184,Gloria Quiceno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9188,Luz Amparo Ramirez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9192,Jaime Alonso Ramirez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9196,Pablo Emilio Rebolledo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9200,Luis Hector Rodriguez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9204,Luis German Rojas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9208,Samuel Ruiz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9212,Martha Lucia Salamanca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9216,Carlos Alberto Santacoloma,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9220,Miguel Angel Santos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9224,Alvaro Angel Serrano,21,20,26,24,19,10,8,9,3,11,23,14,3,6,3
9228,Jorge Humberto Tejada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9232,Blanca Torres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9236,Alejandra Maria Trespalacios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9240,Juan Gabriel Uribe,44,40,17,9,43,1316,2672,2499,1947,2719,3851,4926,4256,3372,774
9244,Margarita Vasquez,15,4,9,14,9,6,13,10,4,6,4,37,14,7,7
9248,Sandra Elena Villadiego,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9252,Elder Antonio Villegas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9256,Guillermo Javier Zapata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9260,Rodrigo Antonio Burgos,997,1076,934,968,811,789,875,808,536,592,1085,1516,1302,1037,379
9264,Ilse Caceres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9268,Harold Morales,3945,3726,3243,2713,2629,2266,2514,2699,2190,2597,3704,5891,5883,5443,2621
9273,Claudia Janneth Wilches,2,2,0,3,0,1,5,0,1,2,0,1,1,0,0
9277,Alberto Chegwin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9281,Carlos H. Andrade,13,3,3,5,2,2,2,0,4,4,9,9,11,5,4
9285,Jorge Enrique Berrio,3,1,4,2,1,3,2,10,1,2,3,53,32,7,4
9289,Jairo Enrique Romero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9293,Oliver Rayo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9297,Jose Elias Cruz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9301,Nelson Naranjo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9305,Jorge Oscar Lopez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9309,Jose Ignacio Gallego,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9313,Roman Augusto Arteta,0,0,0,0,0,1,0,1,1,0,1,0,3,0,0
9317,Luz Nidia Martinez,58,56,56,45,40,25,20,25,9,22,25,34,67,40,13
9321,Jorge Eliecer Arango,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9325,Jose Joaquin Vence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9329,Marta Lucia Mendez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9333,Nicanor Madrid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9337,Hernando De Jesus Gallego,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9341,Jose Antonio Mora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9345,Carlos Julio Galvis,9,6,3,1,2,4,6,2,1,4,6,3,5,1,1
9349,Cesar Augusto Andrade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9353,Eleuterio Cordoba,166,197,131,82,81,51,50,54,43,138,249,340,227,152,105
9357,Gustavo Alonso Bustamante,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9362,Guillermo Leon Galvis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,Agustin Gutierrez,14,17,20,6,6,13,62,64,56,12,33,21,30,22,6
114,Alberto Buenaventura Viteri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,Alfonso Valdivieso,37,21,2,2,3,0,3,0,2,0,1,0,0,2,0
222,Alfredo Ape Cuello,230,256,240,226,200,152,196,227,152,203,348,476,458,393,183
253,Alvaro Araujo,4,5,4,6,6,2,6,0,2,16,46,24,12,6,7
334,Amanda Ricardo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,Antenor Duran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,Antonio Jose Navarro,4,12,15,11,9,10,4,11,21,14,17,30,24,31,15
503,Armando Alberto Benedetti,7,5,5,6,2,4,7,10,5,2,21,4,11,15,6
592,Bernabe Celis,11,1,0,0,1,0,0,1,0,0,0,0,0,2,0
632,Buenaventura Leon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,Carlos Ardila,77,80,62,80,54,18,27,50,38,32,74,119,61,41,19
718,Carlos Alberto Marin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,Carlos Arturo Galvez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
780,Carlos Cardenas,14,14,29,17,11,5,5,10,4,4,6,12,10,12,6
799,Carlos Enrique Alvarado,287,276,238,176,243,1688,3077,2738,1849,2687,3740,5070,4748,3751,1016
825,Carlos German Navas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,Carlos Ramiro Chavarro,0,0,0,0,1,0,1,2,1,0,2,4,1,0,0
930,Cesar Garcia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,Cilia Penalver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,Claudia Blum,1,1,0,0,2,3,0,2,3,0,2,0,0,0,0
1046,Crisanto Pizo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1086,Dario Angarita,3,1,2,5,7,1,2,1,1,3,1,0,6,0,2
1106,David Char,28,18,20,21,17,13,22,22,18,10,33,31,40,41,19
1180,Dilia Estrada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1211,Edgar Artunduaga,0,2,0,1,5,0,1,1,1,2,0,0,0,3,0
1252,Edgar Eulices Torres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,Eduardo Enrique Perez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,Efren Antonio Hernandez,36,42,27,21,21,20,17,27,12,9,20,18,40,23,20
1389,Eliseo Filigrana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,Emith Montilla,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2
1464,Ernesto De Jesus Mesa,19158,20508,18278,15838,13918,11819,13658,15168,11330,13474,20621,32557,33633,30027,14788
1599,Fernando De La Pena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1681,Francisco Alfonso Pareja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1733,Fuad Ricardo Char,28,18,20,21,17,13,22,22,18,10,33,31,40,41,19
1771,Gema Lopez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795,German Agudelo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,German Villegas,73,25,9,9,8,15,7,11,15,20,37,41,36,32,16
1841,German Enrique Reyes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,Gloria Ines Ramirez,30,23,34,37,39,19,23,21,21,23,46,55,53,28,20
1956,Guillermo Chavez,2,44,319,177,156,264,242,243,257,255,790,1026,859,752,199
1985,Guillermo Alfonso Jaramillo,19,19,15,19,31,46,72,26,7,14,27,19,10,6,8
2019,Gustavo Adolfo Guerra,13258,14021,12981,11844,10503,9492,10303,11006,8232,9020,13300,21198,22485,19890,9528
2061,Habib Merheg,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0
2117,Hector Javier Osorio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2144,Hemel Hurtado,161,177,164,149,135,157,141,156,114,151,265,351,315,365,192
2208,Hernando Betancourt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2289,Hugo Ernesto Zarrate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2323,Irma Edilsa Caro,1281,1325,1236,1095,928,866,923,1115,808,940,1401,2270,2207,1986,991
2336,Israel Obregon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2367,Jacobo Faustino Gomez,78,63,55,62,75,38,34,43,36,19,39,51,72,76,35
2409,Jaime Puentes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2437,Jaime De Jesus Restrepo,27,34,37,21,27,21,33,62,73,53,64,80,66,29,35
2470,Jairo Mantilla,5800,6629,6002,5046,4493,3817,4084,4802,3596,4421,6877,10522,10865,10269,4966
2525,Jairo Raul Clopatofsky,0,2,0,1,0,0,1,0,2,1,4,8,4,3,4
2556,Javier Miguel Vargas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2585,Jesus Antonio Bernal,13,15,10,15,7,8,9,10,4,7,17,8,10,11,7
2654,Jimenez Walters,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2724,Jorge Alberto Garcia-Herreros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2738,Jorge Antonio Trujillo,15,22,8,6,6,2,10,11,7,0,9,15,6,20,3
2748,Jorge De Jesus Castro,581,681,561,429,382,342,351,413,349,399,558,873,950,818,348
2764,Jorge Eliecer Coral,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2780,Jorge Enrique Gomez,78,63,55,62,75,38,34,43,36,19,39,51,72,76,35
2791,Jorge Enrique Velez,14,32,20,15,19,8,17,21,13,6,19,24,81,46,43
2815,Jorge Ignacio Morales,3945,3726,3243,2713,2629,2266,2514,2699,2190,2597,3704,5891,5883,5443,2621
2839,Jorge Luis Feris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2933,Jose Antonio Name,6,2,2,3,2,1,0,3,0,2,8,4,0,3,1
2958,Jose Dario Salazar,9,13,17,13,9,8,5,8,2,10,61,69,40,18,12
2992,Jose Fabio Rojas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3021,Jose Hernando,94,109,100,112,48,39,67,81,123,138,143,66,44,52,22
3048,Jose Joaquin Camelo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3087,Jose Maria Imbett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3115,Jose Rafael Camacho,21,8,12,7,6,4,7,9,5,1,10,11,25,18,5
3139,Jose Sebastian Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3201,Juan Carlos Martinez,58,56,56,45,40,25,20,25,9,22,25,34,67,40,13
3221,Juan De Dios Alfonso,344,257,220,225,208,135,217,199,194,209,304,250,169,215,65
3250,Juan Hurtado,161,177,164,149,135,157,141,156,114,151,265,351,315,365,192
3271,Juan Manuel Hernandez,36,42,27,21,21,20,17,27,12,9,20,18,40,23,20
3281,Juan Martin Hoyos,1968,2065,1900,1627,1433,1266,1383,1542,1179,1423,2159,3281,3518,3154,1468
3329,Julio Cesar Guerra,13258,14021,12981,11844,10503,9492,10303,11006,8232,9020,13300,21198,22485,19890,9528
3384,Lazaro Calderon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3422,Leonor Mary Marmolejo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3479,Lorenzo Almendra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3548,Luis Alberto Monsalvo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3608,Luis Carlos Restrepo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3640,Luis Eladio Perez,116,86,67,57,59,44,58,66,51,57,75,91,109,102,40
3662,Luis Enrique Salas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3710,Luis Fernando Velasco,4,5,6,6,1,6,9,3,9,2,2,7,12,6,10
3755,Luis Jairo Ibarra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3872,Manuel Jose Caroprese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3898,Marco Alirio Cortes,1706,1861,1576,1515,1299,1168,1337,1384,1119,1433,2246,3642,3540,2970,1407
3975,Maria Eugenia Jaramillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4013,Maria Stella Duque,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4056,Mario Uribe,44,40,17,9,43,1316,2672,2499,1947,2719,3851,4926,4256,3372,774
4074,Mario Suarez,36,29,21,37,10,21,10,14,15,15,40,24,41,16,9
4152,Maximiliano Soler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4201,Miguel Angel Duran,850,871,791,698,582,568,634,664,590,632,922,1627,1682,1537,761
4278,Muriel De Jesus Benitorebollo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4338,Nestor Alvarez,24,71,32,32,11,3,10,15,1,15,22,33,22,21,7
4381,Nidya Haddad Mejia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4414,Olano Portela,0,1,0,0,0,0,2,2,1,0,0,0,1,0,0
4464,Orlando Beltran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4493,Orsinia Patricia Polanco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4523,Oscar De Jesus Hurtado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4544,Oscar Josue Reyes,82,73,91,94,74,48,60,76,50,58,104,190,158,110,47
4552,Oscar Tulio Lizcano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4627,Pedro Antonio Jimenez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4668,Pedro Nelson Pardo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4689,Plinio Edilberto Olano,3,7,4,6,1,0,2,0,1,1,1,2,5,16,27
4713,Rafael Orduz,3,3,0,1,0,0,0,2,2,0,0,0,1,0,0
4800,Raul Gonzalo Gomez,78,63,55,62,75,38,34,43,36,19,39,51,72,76,35
4845,Ricardo Zapata,84,105,75,72,122,63,54,67,49,66,92,135,128,108,73
4878,Robert Mendoza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4915,Rocio Arias,804,874,806,654,594,561,649,673,531,697,1087,1589,1378,1001,566
4975,Roosvelt Rodriguez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5006,Ruben Dario Quintero,5,8,14,7,6,3,3,4,10,4,16,26,19,19,5
5044,Samuel Benjamin Arrieta,5,6,6,7,2,2,1,1,2,3,2,2,1,3,0
5075,Segundo Eduardo Romo,826,826,695,664,591,455,524,561,444,554,796,1224,1291,1228,522
5132,Tarquino Pacheco,25,11,10,5,7,5,1,6,3,6,1,7,11,6,3
5173,Tulio Cesar Bernal,13,15,10,15,7,8,9,10,4,7,17,8,10,11,7
5205,Victor Velasquez,11,24,12,15,11,9,10,9,3,2,11,20,16,4,13
5254,Walter De Jesus Lopez,211,174,132,114,105,65,116,146,122,112,164,125,142,105,50
5284,William De Jesus Ortega,8,12,9,3,8,6,8,10,10,8,38,122,52,33,10
5327,Wladimiro Garces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5387,Zaida Marina Yanet Lindarte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5456,Miguel Amin,1,2,1,0,0,0,2,0,1,3,1,7,6,0,1
5513,Gustavo Hernan Puentes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5627,Miguel Angel Rangel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5695,Hernando Chagres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5765,John Jairo Iguaran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5890,Luis Fernando Vanegas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6009,Jose Maria Conde,4788,5061,4322,3677,3130,2771,3218,3278,2415,3017,4654,7121,7093,6733,2803
6103,Alberto Mario Borrero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6234,Jairo Alberto Llano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6380,Eduardo Leon Lozano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6471,Carlos Arturo Avila,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6515,Ramiro Velasquez,11,24,12,15,11,9,10,9,3,2,11,20,16,4,13
6557,Alvaro Pacheco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9001,Jesus Octavio Acosta,62,82,91,64,50,49,59,70,55,53,86,124,118,115,53
9005,Jose Gabriel Amin,1,2,1,0,0,0,2,0,1,3,1,7,6,0,1
9009,Jose Ignacio Arboleda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9013,Jose Amado Armendiz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9017,Jorge Carlos Barraza,0,1,1,0,1,1,0,0,1,0,4,7,3,2,0
9021,Jaime Beltran,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9025,Juan Bautista Bonilla,10,29,17,7,2,2,3,3,2,8,8,7,4,6,0
9029,Janith Antonia Bula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9033,Justo Capera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9037,Margarita Rosa Caro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9041,Humberto Carrillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9045,Jorge Eusebio Consuegra,1,2,1,0,0,0,0,3,1,1,0,4,0,0,1
9049,Juan Manuel Corredor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9053,Jairo Alonso Coy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9057,Rodrigo Alberto Daza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9061,Manuel Antonio Diaz,24,37,23,20,38,23,16,21,9,25,22,37,36,20,13
9065,Jose Gustavo Duque,5,16,4,4,5,8,2,5,2,8,11,7,7,8,4
9069,Dagoberto Emiliani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9073,Dagoberto Escobar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9077,Ana Lucia Fajardo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9081,Pablo Emilio Galindo,2,5,6,3,0,2,1,1,4,0,4,5,1,0,0
9085,Augusto Garcia,0,2,0,0,0,0,0,1,1,0,0,0,0,2,0
9089,Alvaro Jobanny Gomez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9093,Juan Manuel Gonzalez,66,53,53,44,25,32,43,44,32,28,69,73,115,66,27
9097,Fabio Granada,4338,4492,3941,3348,2919,2513,2962,3233,2472,2941,4580,6862,6579,6177,3025
9101,Jose Gonzalo,156,101,60,38,54,36,94,68,35,29,85,75,65,70,33
9105,Lisimaco Guzman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9109,Angela Maria Henao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9113,Cesar Hincapie,1226,1209,1078,757,752,690,738,714,544,682,1072,1562,1520,1383,709
9117,Jorge Eliecer Iglesias,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9121,Gustavo Adolfo Lanziano,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9125,Francisco Eduardo Lopreto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9129,Carlos Alberto Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9133,Carlos Jose Mattos,4,1,8,2,2,4,1,3,1,4,6,7,15,19,4
9137,Bertha Ines Mejia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9141,Alfredo Enrique Mendez,2,3,3,2,3,1,5,4,3,5,7,3,12,5,4
9145,Hugo Cesar Miranda,4,4,7,6,4,9,14,18,4,15,16,20,18,21,10
9149,Nelson Norberto Morales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9153,Emiliano Hernando Morillo,0,0,2,0,0,0,0,0,0,2,1,0,2,3,1
9157,Luis Mariano Murgas,3,1,0,1,0,0,0,0,0,0,1,1,0,0,0
9161,Doris Patricia Nino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9165,Jose Miller Ortiz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9169,Harold Raul Padilla,10,5,7,6,3,7,4,10,1,4,7,7,15,13,2
9173,Rafael Palau,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9177,Pedro Miguel Penaloza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9181,Luis Antonio Pinzon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9185,Roberto Quintero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9189,Alba Esther Ramirez,30,23,34,37,39,19,23,21,21,23,46,55,53,28,20
9193,Juan Carlos Ramos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9197,Nader Restrepo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9201,Humberto Rodriguez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9205,Jairo Rojas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9209,Lynda Josefina Sabagh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9213,Jorge Ivan Salazar,9,13,17,13,9,8,5,8,2,10,61,69,40,18,12
9217,Leon Dario Santaella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9221,Carmen Saray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9225,Alfredo Taboada,1,0,3,2,1,1,3,3,6,15,13,23,20,2,4
9229,Omar De Jesus Tirado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9233,Pompilio Enrique Torres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9237,Marta Luz Ucros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9241,Fernando Vargas,20,28,23,23,34,21,21,13,30,33,21,34,66,73,22
9245,Gerardo Vecino,21001,22546,19469,17113,14501,12820,14975,16382,12097,14108,21838,35163,36146,32031,14985
9249,Miguel Angel Villalobos,0,0,2,0,1,0,0,0,0,0,0,1,2,1,0
9253,Jose Ignacio Vives,2315,2489,2157,1845,1615,1467,1622,1805,1302,1604,2555,3722,4047,3664,1771
9257,Francisco Javier Zapata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9261,Heriberto Cabal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9265,Hector Fernando Arboleda,2601,2689,2480,2112,1940,1579,1826,2060,1631,1906,3083,4683,5006,4221,1927
9269,Ruben Dario Callejas,65,58,40,17,34,20,34,41,40,37,55,89,97,79,49
9274,Angel Antonio Daza,9,11,8,7,2,2,1,1,0,0,2,6,6,4,0
9278,Maria Cleofe Martinez,58,56,56,45,40,25,20,25,9,22,25,34,67,40,13
9282,Romny Butron,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9286,Maria Consuelo Torrado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9290,Orlando Mario Cabana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9294,Luis Antonio Cuellar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9298,Julio Cesar Bastidas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9302,Pedro Jose Prada,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9306,Freddy Geovanni Garcia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9310,Gonzalo Parra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9314,Alfonso Clavijo,47,70,49,38,43,29,47,34,20,27,30,84,93,53,24
9318,Carlos Manuel Choles,191,206,195,204,176,120,172,190,132,160,293,395,333,311,154
9322,Jorge Heriberto Torres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9326,Rafael Castillo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9330,Yolanda Pinto Afanador,1948,2045,1875,1642,1421,1224,1383,1576,1169,1330,2180,3203,2869,2808,1272
9334,Carlos Alberto Estefan,1,15,41,9,7,1,1,1,1,0,3,0,0,0,0
9338,Moises Enrique Daza,9,11,8,7,2,2,1,1,0,0,2,6,6,4,0
9342,Carlos Alberto Barros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9346,Julio Cesar Rodriguez,70,47,46,35,31,30,31,73,60,40,67,86,63,49,14
9350,Oscar Emilio Sorza,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9354,Modesto Ismael Beltran,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
